,edit_count,sentiment,neg_sentiment
2020-07-09,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-10,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-11,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-12,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-13,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-14,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-15,0.43333333333333335,-0.14804727087418237,0.17500000000000007
2020-07-16,0.4666666666666667,-0.18109202633301416,0.2083333333333334
2020-07-17,0.5,-0.21430746366580328,0.24166666666666672
2020-07-18,0.5,-0.21430746366580328,0.24166666666666672
2020-07-19,0.5333333333333333,-0.24763267288605373,0.2750000000000001
2020-07-20,0.6333333333333333,-0.2803629933132065,0.3083333333333334
2020-07-21,0.6666666666666666,-0.28633481734328803,0.3116666666666667
2020-07-22,0.6333333333333333,-0.2534181244505776,0.2783333333333334
2020-07-23,0.6,-0.252873418463601,0.2783333333333334
2020-07-24,0.6,-0.252873418463601,0.2783333333333334
2020-07-25,0.6,-0.252873418463601,0.2783333333333334
2020-07-26,0.6,-0.252873418463601,0.2783333333333334
2020-07-27,0.6,-0.252873418463601,0.2783333333333334
2020-07-28,0.6,-0.252873418463601,0.2783333333333334
2020-07-29,0.6,-0.2529035227828556,0.2783333333333334
2020-07-30,0.6666666666666666,-0.2570903586679035,0.29500000000000004
2020-07-31,0.6666666666666666,-0.2570903586679035,0.29500000000000004
2020-08-01,0.6666666666666666,-0.2570903586679035,0.29500000000000004
2020-08-02,0.7,-0.2203172889682982,0.2783333333333334
2020-08-03,0.7333333333333333,-0.2535285758309894,0.3116666666666667
2020-08-04,0.8,-0.25445620391103957,0.32833333333333337
2020-08-05,0.8,-0.25445620391103957,0.32833333333333337
2020-08-06,0.8,-0.25445620391103957,0.32833333333333337
2020-08-07,0.6666666666666666,-0.24176366501384314,0.3033333333333334
2020-08-08,0.6666666666666666,-0.24176366501384314,0.3033333333333334
2020-08-09,0.6666666666666666,-0.24176366501384314,0.3033333333333334
2020-08-10,0.6666666666666666,-0.24176366501384314,0.3033333333333334
2020-08-11,0.6666666666666666,-0.24176366501384314,0.3033333333333334
2020-08-12,0.8,-0.260347046189838,0.32833333333333337
2020-08-13,0.8333333333333334,-0.29366015765402054,0.3616666666666667
2020-08-14,0.8333333333333334,-0.29366015765402054,0.3616666666666667
2020-08-15,0.8,-0.26061540219518875,0.32833333333333337
2020-08-16,0.7666666666666667,-0.22739996486239963,0.29500000000000004
2020-08-17,0.7666666666666667,-0.22739996486239963,0.29500000000000004
2020-08-18,0.7666666666666667,-0.16929054233762955,0.2616666666666667
2020-08-19,0.6666666666666666,-0.13656022191047665,0.2283333333333334
2020-08-20,0.5,-0.1280101756254832,0.2083333333333334
2020-08-21,0.5,-0.1280101756254832,0.2083333333333334
2020-08-22,0.4666666666666667,-0.09528071681658427,0.17500000000000007
2020-08-23,0.4666666666666667,-0.09528071681658427,0.17500000000000007
2020-08-24,0.5,-0.12827755212783815,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142118374506634,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142118374506634,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142118374506634,0.24166666666666672
2020-08-28,0.5,-0.12810157338778178,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391473750273387,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391473750273387,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391473750273387,0.19166666666666674
2020-09-01,0.36666666666666664,-0.1273916612068812,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418037434418997,0.14166666666666672
2020-09-03,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-04,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-05,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-06,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-07,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-08,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-09,0.26666666666666666,-0.0932527462641398,0.12500000000000006
2020-09-10,0.3,-0.12656829953193666,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798491835594178,0.1333333333333334
2020-09-12,0.13333333333333333,-0.07467180689175924,0.10000000000000006
2020-09-13,0.13333333333333333,-0.07467180689175924,0.10000000000000006
2020-09-14,0.13333333333333333,-0.07467180689175924,0.10000000000000006
2020-09-15,0.16666666666666666,-0.041918816169102986,0.10000000000000006
2020-09-16,0.16666666666666666,-0.04191881616910298,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-23,0.1,-0.033706194162368766,0.06666666666666672
2020-09-24,0.06666666666666667,-0.000562562545140577,0.033333333333333395
2020-09-25,0.06666666666666667,-0.000562562545140577,0.033333333333333395
2020-09-26,0.1,-0.03365576267242431,0.06666666666666672
2020-09-27,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-09-28,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-09-29,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-09-30,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-01,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-02,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-03,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-04,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-05,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-06,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-07,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-08,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-09,0.13333333333333333,-0.05534241994222004,0.10000000000000006
2020-10-10,0.1,-0.02202686667442321,0.06666666666666672
2020-10-11,0.1,-0.02202686667442321,0.06666666666666672
2020-10-12,0.1,-0.02202686667442321,0.06666666666666672
2020-10-13,0.13333333333333333,-0.05532947580019632,0.10000000000000006
2020-10-14,0.16666666666666666,-0.08864875237147013,0.1333333333333334
2020-10-15,0.13333333333333333,-0.12140174309412638,0.1333333333333334
2020-10-16,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-17,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-18,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-19,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-20,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-21,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-22,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-23,0.23333333333333334,-0.13333644138442144,0.1555555555555556
2020-10-24,0.26666666666666666,-0.16662238505151536,0.18888888888888897
2020-10-25,0.26666666666666666,-0.16662238505151536,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352918492423163,0.1555555555555556
2020-10-27,0.2,-0.11184252765443589,0.12222222222222227
2020-10-28,0.2,-0.11184252765443589,0.12222222222222227
2020-10-29,0.2,-0.11184252765443589,0.12222222222222227
2020-10-30,0.2,-0.11184252765443589,0.12222222222222227
2020-10-31,0.23333333333333334,-0.08070846663581,0.12222222222222227
2020-11-01,0.23333333333333334,-0.08070846663581,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389828390545315,0.15555555555555559
2020-11-09,0.3,-0.08066759374406601,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051582194036906,0.17222222222222225
2020-11-11,0.4666666666666667,-0.11294060763385559,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963799850808248,0.17222222222222225
2020-11-13,0.4,-0.04631872193680868,0.13888888888888892
2020-11-14,0.4666666666666667,-0.07931579268640941,0.17222222222222225
2020-11-15,0.36666666666666664,-0.06738109439611434,0.15000000000000005
2020-11-16,0.4,-0.10006004621585209,0.1833333333333334
2020-11-17,0.5333333333333333,-0.13173403292894362,0.21666666666666673
2020-11-18,0.5666666666666667,-0.16505519896745682,0.25000000000000006
2020-11-19,0.5666666666666667,-0.16505519896745682,0.25000000000000006
2020-11-20,0.5666666666666667,-0.16505519896745682,0.25000000000000006
2020-11-21,0.5666666666666667,-0.16505519896745682,0.25000000000000006
2020-11-22,0.5666666666666667,-0.16505519896745682,0.25000000000000006
2020-11-23,0.5333333333333333,-0.1317692553003629,0.21666666666666673
2020-11-24,0.5333333333333333,-0.1317692553003629,0.21666666666666673
2020-11-25,0.7,-0.12571745465199152,0.23000000000000004
2020-11-26,0.7,-0.12571745465199152,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535213460524877,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535213460524877,0.23000000000000004
2020-11-29,0.7666666666666667,-0.1286671792467435,0.26333333333333336
2020-11-30,0.8333333333333334,-0.1708459279603428,0.2855555555555556
2020-12-01,0.9333333333333333,-0.18274133950471877,0.3077777777777778
2020-12-02,0.9,-0.14955152223507565,0.2744444444444445
2020-12-03,0.9333333333333333,-0.18151698261499405,0.3077777777777778
2020-12-04,0.9333333333333333,-0.18151698261499405,0.3077777777777778
2020-12-05,0.9333333333333333,-0.18151698261499405,0.3077777777777778
2020-12-06,0.9666666666666667,-0.14896541982889175,0.3077777777777778
2020-12-07,0.9666666666666667,-0.14896541982889175,0.3077777777777778
2020-12-08,1.3,-0.14954136580228805,0.3244444444444445
2020-12-09,1.3666666666666667,-0.19404238565100565,0.3466666666666667
2020-12-10,1.2333333333333334,-0.1941941574547026,0.33
2020-12-11,1.2,-0.16176937176121606,0.2966666666666667
2020-12-12,1.2,-0.16176937176121606,0.2966666666666667
2020-12-13,1.2,-0.16176937176121606,0.2966666666666667
2020-12-14,1.2,-0.15937030467722152,0.29666666666666675
2020-12-15,1.2,-0.15937030467722152,0.29666666666666675
2020-12-16,1.1666666666666667,-0.12669135285748376,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501736614439223,0.23000000000000004
2020-12-18,1.0,-0.061696200105879034,0.1966666666666667
2020-12-19,1.0333333333333334,-0.0949432279003991,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565800587336222,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565800587336222,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276035904884337,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276035904884337,0.2855555555555556
2020-12-24,1.2,-0.16607963562011718,0.31888888888888894
2020-12-25,1.0333333333333334,-0.17213143626848856,0.3055555555555556
2020-12-26,1.0666666666666667,-0.13953755418459574,0.3055555555555556
2020-12-27,1.0666666666666667,-0.20263625701268512,0.3388888888888889
2020-12-28,1.0666666666666667,-0.20263625701268512,0.3388888888888889
2020-12-29,1.0333333333333334,-0.16932121237119038,0.3055555555555556
2020-12-30,0.9333333333333333,-0.15827652467621697,0.2833333333333334
2020-12-31,0.8333333333333334,-0.14638111313184102,0.2611111111111112
2021-01-01,0.8666666666666667,-0.1795247447490692,0.2944444444444445
2021-01-02,0.8333333333333334,-0.14755928436915078,0.2611111111111112
2021-01-03,0.8333333333333334,-0.14755928436915078,0.2611111111111112
2021-01-04,0.8333333333333334,-0.14755928436915078,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023690978686013,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023690978686013,0.2611111111111112
2021-01-07,0.5333333333333333,-0.14966096381346386,0.24444444444444452
2021-01-08,0.4666666666666667,-0.1716818528042899,0.25555555555555565
2021-01-09,0.4666666666666667,-0.1716818528042899,0.25555555555555565
2021-01-10,0.4666666666666667,-0.1716818528042899,0.25555555555555565
2021-01-11,0.4666666666666667,-0.1716818528042899,0.25555555555555565
2021-01-12,0.4666666666666667,-0.1716818528042899,0.25555555555555565
2021-01-13,0.4,-0.14108384913868374,0.2222222222222223
2021-01-14,0.43333333333333335,-0.17325272228982713,0.25555555555555565
2021-01-15,0.5,-0.17431139614846972,0.27222222222222225
2021-01-16,0.5,-0.17431139614846972,0.27222222222222225
2021-01-17,0.5,-0.17431139614846972,0.27222222222222225
2021-01-18,0.5,-0.17394662565655178,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655438462893168,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655438462893168,0.2833333333333334
2021-01-21,0.4666666666666667,-0.1711849530537923,0.2666666666666667
2021-01-22,0.4666666666666667,-0.1711849530537923,0.2666666666666667
2021-01-23,0.43333333333333335,-0.13786567648251852,0.2333333333333334
2021-01-24,0.5333333333333333,-0.1492156234052446,0.2555555555555556
2021-01-25,0.6,-0.21513296100828383,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177618543306986,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177618543306986,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177618543306986,0.2666666666666667
2021-01-29,0.7,-0.20502660075823467,0.30000000000000004
2021-01-30,0.7666666666666667,-0.23616972366968791,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302609205245972,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302609205245972,0.30000000000000004
2021-02-02,0.8333333333333334,-0.19408569203482734,0.3111111111111111
2021-02-03,0.8666666666666667,-0.22734318243132695,0.34444444444444444
2021-02-04,0.8,-0.2572171197997199,0.34444444444444444
2021-02-05,0.8333333333333334,-0.29044463502036205,0.3777777777777778
2021-02-06,0.8333333333333334,-0.29044463502036205,0.3777777777777778
2021-02-07,0.8,-0.25715341634220545,0.34444444444444444
2021-02-08,1.0,-0.24586610363589392,0.35555555555555557
2021-02-09,1.1,-0.2762231836716334,0.38888888888888895
2021-02-10,1.1333333333333333,-0.3095344493786494,0.4222222222222223
2021-02-11,1.1333333333333333,-0.3095344493786494,0.4222222222222223
2021-02-12,1.1666666666666667,-0.34273541271686553,0.4555555555555556
2021-02-13,1.1333333333333333,-0.31056653956572217,0.4222222222222223
2021-02-14,1.0666666666666667,-0.30950786570707955,0.4055555555555556
2021-02-15,1.2,-0.32615192234516144,0.4305555555555556
2021-02-16,1.2,-0.32615192234516144,0.4305555555555556
2021-02-17,1.1666666666666667,-0.2932696650425593,0.39722222222222225
2021-02-18,1.1333333333333333,-0.25994712809721626,0.36388888888888893
2021-02-19,1.2333333333333334,-0.23019047147697871,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127718594339157,0.36388888888888893
2021-02-21,1.3666666666666667,-0.22155396607187058,0.3805555555555556
2021-02-22,1.4666666666666666,-0.2546390778488583,0.4138888888888889
2021-02-23,1.7333333333333334,-0.23959011598066848,0.4068181818181819
2021-02-24,1.7,-0.2357768426037798,0.4068181818181819
2021-02-25,1.6,-0.24640023539764713,0.3957070707070708
2021-02-26,1.6,-0.24640023539764713,0.3957070707070708
2021-02-27,1.6,-0.24640023539764713,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314982007248234,0.3623737373737374
2021-03-01,1.5666666666666667,-0.18243797153535515,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402817776106825,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402817776106825,0.3623737373737374
2021-03-04,1.5333333333333334,-0.1929685777787006,0.35126262626262633
2021-03-05,1.5,-0.159711087382201,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986768070495488,0.33459595959595967
2021-03-07,1.5333333333333334,-0.1266401654843128,0.30126262626262634
2021-03-08,1.5333333333333334,-0.1266401654843128,0.30126262626262634
2021-03-09,1.5666666666666667,-0.15987816317514938,0.33459595959595967
2021-03-10,1.3666666666666667,-0.17116547588146094,0.32348484848484854
2021-03-11,1.2666666666666666,-0.14080839584572144,0.2901515151515152
2021-03-12,1.2666666666666666,-0.14062993159197798,0.2901515151515152
2021-03-13,1.3,-0.1703522228231334,0.32348484848484854
2021-03-14,1.3,-0.1704510175218486,0.32348484848484854
2021-03-15,1.3,-0.1704510175218486,0.32348484848484854
2021-03-16,1.3666666666666667,-0.2033088925510946,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666483591301272,0.3318181818181819
2021-03-18,1.2666666666666666,-0.21914254059695235,0.3651515151515152
2021-03-19,1.2666666666666666,-0.21914254059695235,0.3651515151515152
2021-03-20,1.2666666666666666,-0.21914254059695235,0.3651515151515152
2021-03-21,1.2333333333333334,-0.25416125023003777,0.3818181818181819
2021-03-22,1.2333333333333334,-0.26541122261321903,0.3818181818181819
2021-03-23,1.1333333333333333,-0.2984384165568785,0.39848484848484855
2021-03-24,1.0333333333333334,-0.2653533047798908,0.3651515151515152
2021-03-25,0.7,-0.24693666994571686,0.35000000000000003
2021-03-26,0.6333333333333333,-0.21742648780345916,0.3166666666666667
2021-03-27,0.6333333333333333,-0.21742648780345916,0.3166666666666667
2021-03-28,0.9,-0.2433627501130104,0.3458333333333334
2021-03-29,0.9666666666666667,-0.2434241031606992,0.36250000000000004
2021-03-30,1.0,-0.2767448281248411,0.39583333333333337
2021-03-31,1.0333333333333334,-0.28566994451814226,0.4013888888888889
2021-04-01,0.9666666666666667,-0.28407973829242916,0.38472222222222224
2021-04-02,1.0,-0.31739864928854833,0.41805555555555557
2021-04-03,1.1,-0.3504945130811797,0.45138888888888895
2021-04-04,1.1,-0.3504945130811797,0.45138888888888895
2021-04-05,1.0333333333333334,-0.35033791975842576,0.4347222222222223
2021-04-06,1.0333333333333334,-0.35033791975842576,0.4347222222222223
2021-04-07,1.0333333333333334,-0.35033791975842576,0.4347222222222223
2021-04-08,1.0666666666666667,-0.3503797046012348,0.4347222222222223
2021-04-09,1.0666666666666667,-0.3503797046012348,0.4347222222222223
2021-04-10,1.1333333333333333,-0.3835337243146366,0.4680555555555556
2021-04-11,1.1,-0.3504009228613641,0.4347222222222223
2021-04-12,1.1333333333333333,-0.35398179706599975,0.4347222222222223
2021-04-13,1.2,-0.3284674434198273,0.4236111111111111
2021-04-14,1.2333333333333334,-0.3611357736918661,0.4569444444444445
2021-04-15,1.2,-0.3615462828013632,0.4569444444444445
2021-04-16,1.3,-0.39482175393237007,0.4902777777777778
2021-04-17,1.2666666666666666,-0.36234404924843044,0.4569444444444445
2021-04-18,1.6333333333333333,-0.3835293416874577,0.48421717171717177
2021-04-19,1.6333333333333333,-0.3835293416874577,0.48421717171717177
2021-04-20,1.5666666666666667,-0.3782672886746098,0.46755050505050505
2021-04-21,1.5333333333333334,-0.40727874285945986,0.48421717171717177
2021-04-22,1.5333333333333334,-0.40705394592851096,0.48421717171717177
2021-04-23,1.6,-0.40707338399658294,0.5008838383838384
2021-04-24,2.433333333333333,-0.42968360400399036,0.517550505050505
2021-04-25,2.6666666666666665,-0.4449130528220155,0.5413600288600289
2021-04-26,2.6666666666666665,-0.4449130528220155,0.5413600288600289
2021-04-27,2.4,-0.4189767905124642,0.5121933621933622
2021-04-28,2.3333333333333335,-0.41891543746477544,0.4955266955266956
2021-04-29,2.4,-0.4179487594017007,0.4955266955266956
2021-04-30,2.3,-0.4085923686340734,0.4733044733044734
2021-05-01,2.3,-0.4085923686340734,0.4733044733044734
2021-05-02,2.2666666666666666,-0.3752734576379542,0.43997113997114007
2021-05-03,2.2,-0.37548187388797116,0.43997113997114007
2021-05-04,2.2,-0.37548187388797116,0.43997113997114007
2021-05-05,2.2333333333333334,-0.3505445124091656,0.43997113997114007
2021-05-06,2.2666666666666666,-0.3830669146162223,0.4733044733044734
2021-05-07,2.3,-0.41638691836416236,0.5066378066378067
2021-05-08,3.0,-0.39864965172688543,0.4979421544638936
2021-05-09,3.033333333333333,-0.42184012822389977,0.531275487797227
2021-05-10,3.066666666666667,-0.40183598523749625,0.5201643766861159
2021-05-11,3.066666666666667,-0.40183598523749625,0.5201643766861159
2021-05-12,3.0,-0.3685328198017052,0.48683104335278254
2021-05-13,2.933333333333333,-0.32814601718134734,0.46460882113056035
2021-05-14,2.966666666666667,-0.29604916829612904,0.4479421544638937
2021-05-15,2.933333333333333,-0.2627807841573859,0.41460882113056036
2021-05-16,2.8666666666666667,-0.26283124544965275,0.41460882113056036
2021-05-17,2.9,-0.23060750224935062,0.41460882113056036
2021-05-18,2.6,-0.20967379207522358,0.40400276052449974
2021-05-19,2.6333333333333333,-0.1768366058181791,0.40400276052449974
2021-05-20,2.6333333333333333,-0.1768366058181791,0.40400276052449974
2021-05-21,2.6,-0.14375554318339312,0.3706694271911664
2021-05-22,2.6333333333333333,-0.11111255879313434,0.35400276052449975
2021-05-23,2.566666666666667,-0.11109312072506233,0.3373360938578331
2021-05-24,1.7666666666666666,-0.11174734061837113,0.3373360938578331
2021-05-25,1.5333333333333334,-0.096517891800346,0.31352657004830925
2021-05-26,1.6,-0.09747052601570093,0.3301932367149759
2021-05-27,1.6,-0.09747052601570093,0.3301932367149759
2021-05-28,1.6,-0.09747052601570093,0.3301932367149759
2021-05-29,1.5,-0.06511647911463382,0.2968599033816426
2021-05-30,1.5,-0.06511647911463382,0.2968599033816426
2021-05-31,1.5666666666666667,-0.06516550989542606,0.31352657004830925
2021-06-01,1.6,-0.09831798088147445,0.3468599033816426
2021-06-02,1.6,-0.09833772591346704,0.3468599033816426
2021-06-03,1.6,-0.09833772591346704,0.3468599033816426
2021-06-04,1.5666666666666667,-0.12327508739227258,0.3468599033816426
2021-06-05,1.5666666666666667,-0.12403774869038862,0.3468599033816426
2021-06-06,1.5333333333333334,-0.09071774494244857,0.31352657004830925
2021-06-07,0.8666666666666667,-0.06694055332077875,0.30000000000000004
2021-06-08,0.8666666666666667,-0.010906892352634001,0.2666666666666667
2021-06-09,1.1,0.0007620074351628677,0.2611111111111112
2021-06-10,1.1,0.0007620074351628677,0.2611111111111112
2021-06-11,1.2333333333333334,0.03240127990643184,0.2611111111111112
2021-06-12,1.2333333333333334,-0.03350375066200892,0.2944444444444445
2021-06-13,1.1666666666666667,-0.03293226927518844,0.27777777777777785
2021-06-14,1.2333333333333334,-0.058958452641963956,0.31111111111111117
2021-06-15,1.3333333333333333,-0.04214069863160451,0.30277777777777787
2021-06-16,1.3666666666666667,-0.07863154232501983,0.31944444444444453
2021-06-17,1.3,-0.07837996006011962,0.30277777777777787
2021-06-18,1.2666666666666666,-0.11121714631716409,0.30277777777777787
2021-06-19,1.5,-0.1291743841057732,0.32658730158730165
2021-06-20,1.5,-0.1291743841057732,0.32658730158730165
2021-06-21,1.5,-0.09570710324105762,0.309920634920635
2021-06-22,1.5,-0.09570710324105762,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455831311997913,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455831311997913,0.2932539682539683
2021-06-25,1.4333333333333333,-0.09186951183137439,0.2932539682539683
2021-06-26,1.4666666666666666,-0.12514335178193592,0.32658730158730165
2021-06-27,1.4666666666666666,-0.12514335178193592,0.32658730158730165
2021-06-28,1.4666666666666666,-0.12514335178193592,0.32658730158730165
2021-06-29,1.4666666666666666,-0.12514335178193592,0.32658730158730165
2021-06-30,1.4,-0.12509432100114368,0.309920634920635
2021-07-01,1.3666666666666667,-0.09194185001509529,0.27658730158730166
2021-07-02,1.3333333333333333,-0.05861782494045439,0.2432539682539683
2021-07-03,1.3333333333333333,-0.05861782494045439,0.2432539682539683
2021-07-04,1.3333333333333333,-0.05861782494045439,0.2432539682539683
2021-07-05,1.3,-0.02533276143528166,0.20992063492063498
2021-07-06,1.3666666666666667,-0.05810407263892037,0.2432539682539683
2021-07-07,1.3,-0.09724868002391997,0.2654761904761906
2021-07-08,1.2666666666666666,-0.13009186449505034,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040811541534604,0.2488095238095239
2021-07-10,1.0,-0.1336655501808439,0.28214285714285725
2021-07-11,0.8666666666666667,-0.16530482265211288,0.28214285714285725
2021-07-12,0.8333333333333334,-0.1320011903132711,0.2488095238095239
2021-07-13,0.8333333333333334,-0.1320011903132711,0.2488095238095239
2021-07-14,0.8,-0.13929148011264347,0.2488095238095239
2021-07-15,0.6666666666666666,-0.12278330169972919,0.2238095238095239
2021-07-16,0.6,-0.11851620120661598,0.20714285714285724
2021-07-17,0.6,-0.11851620120661598,0.20714285714285724
2021-07-18,0.6,-0.11851620120661598,0.20714285714285724
2021-07-19,0.36666666666666664,-0.1005589634180069,0.1833333333333334
2021-07-20,0.36666666666666664,-0.1005589634180069,0.1833333333333334
2021-07-21,0.3,-0.13359005153179168,0.1833333333333334
2021-07-22,0.3,-0.13359005153179168,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612072785695395,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612072785695395,0.21666666666666673
2021-07-25,0.3,-0.16785689493020375,0.20000000000000007
2021-07-26,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-27,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-28,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-29,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-30,0.26666666666666666,-0.13458305497964224,0.1666666666666667
2021-07-31,0.3,-0.10487606426080068,0.1666666666666667
2021-08-01,0.3,-0.10487606426080068,0.1666666666666667
2021-08-02,0.3,-0.10487606426080068,0.1666666666666667
2021-08-03,0.3,-0.10487606426080068,0.1666666666666667
2021-08-04,0.36666666666666664,-0.13560565014680226,0.20000000000000007
2021-08-05,0.3333333333333333,-0.13573311666647594,0.20000000000000007
2021-08-06,0.3,-0.10482318500677744,0.1666666666666667
2021-08-07,0.3,-0.10482318500677744,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302595714728038,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035377482573192,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035377482573192,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035377482573192,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035377482573192,0.1555555555555556
2021-08-13,0.3,-0.07703730165958404,0.12222222222222229
2021-08-14,0.3,-0.07703730165958404,0.12222222222222229
2021-08-15,0.3333333333333333,-0.11034315129121144,0.1555555555555556
2021-08-16,0.36666666666666664,-0.14363010625044506,0.18888888888888897
2021-08-17,0.36666666666666664,-0.14363010625044506,0.18888888888888897
2021-08-18,0.4,-0.17684379518032073,0.2222222222222223
2021-08-19,0.4666666666666667,-0.17556895713011425,0.23888888888888896
2021-08-20,0.4666666666666667,-0.17556895713011425,0.23888888888888896
2021-08-21,0.5333333333333333,-0.17613477011521658,0.25555555555555565
2021-08-22,0.4666666666666667,-0.14360409379005432,0.2222222222222223
2021-08-23,0.4666666666666667,-0.14360409379005432,0.2222222222222223
2021-08-24,0.5666666666666667,-0.17456066873338488,0.25555555555555565
2021-08-25,0.5666666666666667,-0.17456066873338488,0.25555555555555565
2021-08-26,0.5666666666666667,-0.17456066873338488,0.25555555555555565
2021-08-27,0.5666666666666667,-0.17456066873338488,0.25555555555555565
2021-08-28,0.5666666666666667,-0.17456066873338488,0.25555555555555565
2021-08-29,0.5666666666666667,-0.17456066873338488,0.25555555555555565
